Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,No. of contracts  ,Open Int  ,Change in OI  ,Underlying Value  
29-May-2023,31-Aug-2023,PE,50000.00,-,-,-,5855.05,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,31500.00,-,-,-,1056.70,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,33000.00,34.00,40.00,34.00,38.00,29.00,4925.00,-325.00,44311.90
29-May-2023,28-Sep-2023,PE,34500.00,-,-,-,300.00,-,175.00,-,44311.90
29-May-2023,28-Sep-2023,PE,36000.00,86.00,94.00,80.00,82.20,18.00,5175.00,100.00,44311.90
29-May-2023,28-Sep-2023,PE,37500.00,-,-,-,3047.85,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,39000.00,183.00,183.00,160.00,175.05,63.00,8050.00,-250.00,44311.90
29-May-2023,28-Sep-2023,PE,40500.00,-,-,-,4517.35,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,42000.00,555.20,575.00,515.80,537.15,245.00,26700.00,175.00,44311.90
29-May-2023,28-Sep-2023,PE,43500.00,850.00,993.40,850.00,993.40,2.00,250.00,-,44311.90
29-May-2023,28-Sep-2023,PE,45000.00,-,-,-,7248.85,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,46500.00,-,-,-,8281.60,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,48000.00,-,-,-,9364.40,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,49500.00,-,-,-,10492.75,-,-,-,44311.90
29-May-2023,28-Sep-2023,PE,51000.00,-,-,-,11659.65,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,31500.00,-,-,-,281.40,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,33000.00,-,-,-,180.00,-,25.00,-,44311.90
29-May-2023,28-Dec-2023,PE,34500.00,-,-,-,620.65,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,36000.00,-,-,-,870.80,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,37500.00,-,-,-,509.70,-,25.00,-,44311.90
29-May-2023,28-Dec-2023,PE,39000.00,-,-,-,1564.60,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,40500.00,590.00,590.00,518.00,518.00,3.00,3575.00,-50.00,44311.90
29-May-2023,28-Dec-2023,PE,42000.00,-,-,-,2539.65,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,43500.00,-,-,-,3139.55,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,45000.00,-,-,-,3812.75,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,46500.00,-,-,-,4557.60,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,48000.00,-,-,-,5370.90,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,49500.00,-,-,-,6248.95,-,-,-,44311.90
29-May-2023,28-Dec-2023,PE,51000.00,-,-,-,7187.40,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,33000.00,-,-,-,599.35,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,34500.00,-,-,-,866.80,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,36000.00,-,-,-,1208.15,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,37500.00,-,-,-,1626.50,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,39000.00,-,-,-,2127.00,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,40500.00,-,-,-,2713.55,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,42000.00,-,-,-,3383.80,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,43500.00,-,-,-,4135.65,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,45000.00,-,-,-,4965.00,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,46500.00,-,-,-,5866.85,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,48000.00,-,-,-,6835.40,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,49500.00,-,-,-,7866.60,-,-,-,44311.90
29-May-2023,28-Mar-2024,PE,51000.00,-,-,-,8950.65,-,-,-,44311.90
30-May-2023,01-Jun-2023,PE,36000.00,1.85,2.25,1.45,1.50,161252.00,944675.00,60100.00,44436.35
30-May-2023,01-Jun-2023,PE,36500.00,2.10,2.85,1.50,1.65,46993.00,74250.00,1125.00,44436.35
30-May-2023,01-Jun-2023,PE,37000.00,2.25,2.70,1.60,1.75,38970.00,77150.00,14875.00,44436.35
30-May-2023,01-Jun-2023,PE,37500.00,2.35,3.80,1.70,2.05,28673.00,39075.00,13975.00,44436.35
30-May-2023,01-Jun-2023,PE,38000.00,2.50,2.75,1.75,2.00,51389.00,184400.00,-28800.00,44436.35
30-May-2023,01-Jun-2023,PE,38500.00,2.65,3.00,2.10,2.50,37066.00,300375.00,-42050.00,44436.35
30-May-2023,01-Jun-2023,PE,39000.00,2.65,3.20,2.10,2.45,57873.00,459850.00,53425.00,44436.35
30-May-2023,01-Jun-2023,PE,39500.00,3.00,3.15,2.10,2.45,47426.00,220875.00,-77925.00,44436.35
30-May-2023,01-Jun-2023,PE,39600.00,2.80,4.45,1.70,2.30,5829.00,9425.00,-3600.00,44436.35
30-May-2023,01-Jun-2023,PE,39700.00,2.65,4.30,1.95,2.25,10123.00,42950.00,23275.00,44436.35
30-May-2023,01-Jun-2023,PE,39800.00,3.00,3.85,1.60,2.45,7478.00,11125.00,-18925.00,44436.35
30-May-2023,01-Jun-2023,PE,39900.00,2.65,4.95,1.90,2.45,9189.00,33575.00,8050.00,44436.35
30-May-2023,01-Jun-2023,PE,40000.00,2.70,3.55,2.25,2.55,178358.00,864650.00,-76950.00,44436.35
30-May-2023,01-Jun-2023,PE,40100.00,3.55,3.85,2.25,2.65,5305.00,20775.00,1625.00,44436.35
30-May-2023,01-Jun-2023,PE,40200.00,3.05,4.95,2.15,2.60,7634.00,40175.00,8575.00,44436.35
30-May-2023,01-Jun-2023,PE,40300.00,3.85,4.95,2.15,2.70,9656.00,28925.00,6075.00,44436.35
30-May-2023,01-Jun-2023,PE,40400.00,3.90,5.80,2.15,2.80,9428.00,69175.00,-24225.00,44436.35
30-May-2023,01-Jun-2023,PE,40500.00,3.15,4.50,2.45,2.80,168962.00,649650.00,166850.00,44436.35
30-May-2023,01-Jun-2023,PE,40600.00,3.80,6.95,2.30,2.95,14930.00,50225.00,-1200.00,44436.35
30-May-2023,01-Jun-2023,PE,40700.00,3.85,4.75,2.35,3.00,24901.00,183300.00,9250.00,44436.35
30-May-2023,01-Jun-2023,PE,40800.00,4.60,5.00,2.90,3.35,13014.00,92350.00,8100.00,44436.35
30-May-2023,01-Jun-2023,PE,40900.00,4.20,6.35,2.00,3.35,14754.00,68900.00,-10100.00,44436.35
30-May-2023,01-Jun-2023,PE,41000.00,4.50,5.45,3.20,3.65,341316.00,1656700.00,-235775.00,44436.35
30-May-2023,01-Jun-2023,PE,41100.00,4.85,7.95,2.20,3.50,32346.00,95425.00,5600.00,44436.35
30-May-2023,01-Jun-2023,PE,41200.00,5.40,5.85,2.50,3.65,42748.00,207025.00,-25025.00,44436.35
30-May-2023,01-Jun-2023,PE,41300.00,4.55,6.10,3.30,3.85,55517.00,180925.00,21525.00,44436.35
30-May-2023,01-Jun-2023,PE,41400.00,5.70,6.25,2.90,4.00,59627.00,168825.00,44775.00,44436.35
30-May-2023,01-Jun-2023,PE,41500.00,5.75,6.55,3.90,4.30,538234.00,2150950.00,581450.00,44436.35
30-May-2023,01-Jun-2023,PE,41600.00,6.70,6.75,3.90,4.35,64721.00,170275.00,5975.00,44436.35
30-May-2023,01-Jun-2023,PE,41700.00,5.75,7.05,3.90,4.60,71598.00,158900.00,-77600.00,44436.35
30-May-2023,01-Jun-2023,PE,41800.00,6.90,7.25,4.20,4.60,97036.00,228275.00,-31600.00,44436.35
30-May-2023,01-Jun-2023,PE,41900.00,7.40,7.75,3.55,4.85,125700.00,293275.00,75550.00,44436.35
30-May-2023,01-Jun-2023,PE,42000.00,6.05,8.05,4.75,5.25,610296.00,3123575.00,132375.00,44436.35
30-May-2023,01-Jun-2023,PE,42100.00,6.30,11.95,3.65,5.25,114287.00,242300.00,-18000.00,44436.35
30-May-2023,01-Jun-2023,PE,42200.00,6.10,8.75,4.80,5.30,107834.00,320425.00,1225.00,44436.35
30-May-2023,01-Jun-2023,PE,42300.00,9.20,9.20,4.95,5.50,124114.00,343125.00,-23850.00,44436.35
30-May-2023,01-Jun-2023,PE,42400.00,11.00,11.00,5.15,5.85,160104.00,372850.00,-142400.00,44436.35
30-May-2023,01-Jun-2023,PE,42500.00,11.25,11.25,5.55,6.30,528727.00,2118775.00,536450.00,44436.35
30-May-2023,01-Jun-2023,PE,42600.00,11.80,11.80,5.85,6.60,167058.00,419100.00,1550.00,44436.35
30-May-2023,01-Jun-2023,PE,42700.00,13.40,13.40,6.15,7.05,182831.00,531975.00,98575.00,44436.35
30-May-2023,01-Jun-2023,PE,42800.00,14.45,15.00,6.10,7.50,210719.00,729825.00,115225.00,44436.35
30-May-2023,01-Jun-2023,PE,42900.00,16.65,16.75,7.30,8.30,183830.00,618600.00,-162275.00,44436.35
30-May-2023,01-Jun-2023,PE,43000.00,17.70,18.70,8.10,9.15,601337.00,2844450.00,716750.00,44436.35
30-May-2023,01-Jun-2023,PE,43100.00,21.95,21.95,8.70,9.80,257424.00,589225.00,-20875.00,44436.35
30-May-2023,01-Jun-2023,PE,43200.00,25.60,26.95,9.80,10.80,331360.00,838525.00,39225.00,44436.35
30-May-2023,01-Jun-2023,PE,43300.00,28.05,30.00,11.15,12.30,413842.00,1089300.00,167000.00,44436.35
30-May-2023,01-Jun-2023,PE,43400.00,34.65,35.95,12.30,13.70,480343.00,1109525.00,-36500.00,44436.35
30-May-2023,01-Jun-2023,PE,43500.00,42.00,42.60,14.20,16.05,1006730.00,3164950.00,321825.00,44436.35
30-May-2023,01-Jun-2023,PE,43600.00,48.55,51.30,16.05,18.60,736355.00,1974525.00,116550.00,44436.35
30-May-2023,01-Jun-2023,PE,43700.00,64.65,64.65,20.05,22.95,854118.00,2509050.00,438700.00,44436.35
30-May-2023,01-Jun-2023,PE,43800.00,79.80,79.80,25.05,29.30,1006080.00,2106525.00,200950.00,44436.35
30-May-2023,01-Jun-2023,PE,43900.00,98.50,100.00,33.00,38.30,1018874.00,1429000.00,65300.00,44436.35
30-May-2023,01-Jun-2023,PE,44000.00,105.00,120.45,43.70,50.45,2517758.00,3398375.00,242825.00,44436.35
30-May-2023,01-Jun-2023,PE,44100.00,145.00,153.00,57.85,66.30,1738863.00,1481800.00,562250.00,44436.35
30-May-2023,01-Jun-2023,PE,44200.00,172.00,194.25,78.15,89.95,2788946.00,2043650.00,768800.00,44436.35
30-May-2023,01-Jun-2023,PE,44300.00,210.00,242.00,105.40,120.65,4199948.00,2560825.00,769975.00,44436.35
30-May-2023,01-Jun-2023,PE,44400.00,262.00,299.90,141.25,161.25,3162265.00,2090000.00,831025.00,44436.35
30-May-2023,01-Jun-2023,PE,44500.00,315.25,366.00,186.60,209.25,2747539.00,3403625.00,1988850.00,44436.35
30-May-2023,01-Jun-2023,PE,44600.00,375.60,438.25,243.30,271.15,1064800.00,682625.00,369225.00,44436.35
30-May-2023,01-Jun-2023,PE,44700.00,466.95,518.00,310.25,341.70,415817.00,327925.00,142250.00,44436.35
30-May-2023,01-Jun-2023,PE,44800.00,575.00,604.40,387.50,417.95,267466.00,321375.00,152900.00,44436.35
30-May-2023,01-Jun-2023,PE,44900.00,638.60,691.10,471.65,505.00,58534.00,196500.00,128900.00,44436.35
30-May-2023,01-Jun-2023,PE,45000.00,712.70,787.20,563.00,600.20,73935.00,203400.00,64200.00,44436.35
30-May-2023,01-Jun-2023,PE,45100.00,860.25,876.70,657.20,697.45,3162.00,11025.00,2450.00,44436.35
30-May-2023,01-Jun-2023,PE,45200.00,943.65,965.60,752.35,788.70,2454.00,10900.00,4250.00,44436.35
30-May-2023,01-Jun-2023,PE,45300.00,997.55,1073.40,852.70,879.40,1685.00,6750.00,650.00,44436.35
30-May-2023,01-Jun-2023,PE,45400.00,1175.00,1175.00,957.25,977.85,223.00,1175.00,-375.00,44436.35
30-May-2023,01-Jun-2023,PE,45500.00,1200.20,1268.35,1054.60,1077.25,2912.00,18925.00,-2100.00,44436.35
30-May-2023,01-Jun-2023,PE,45600.00,1342.60,1360.85,1149.00,1175.25,76.00,450.00,-50.00,44436.35
30-May-2023,01-Jun-2023,PE,45700.00,1444.30,1487.15,1267.85,1269.20,27.00,550.00,25.00,44436.35
30-May-2023,01-Jun-2023,PE,45800.00,1456.85,1520.20,1356.80,1363.55,73.00,300.00,200.00,44436.35
30-May-2023,01-Jun-2023,PE,45900.00,1561.85,1569.95,1459.85,1467.90,52.00,175.00,75.00,44436.35
30-May-2023,01-Jun-2023,PE,46000.00,1738.05,1747.20,1550.00,1572.80,438.00,11875.00,-3300.00,44436.35
30-May-2023,01-Jun-2023,PE,46100.00,1773.00,1791.25,1600.15,1658.90,40.00,75.00,75.00,44436.35
30-May-2023,01-Jun-2023,PE,46200.00,1789.50,1933.75,1758.60,1760.70,58.00,150.00,150.00,44436.35
30-May-2023,01-Jun-2023,PE,46300.00,2001.90,2018.55,1856.30,1859.30,60.00,150.00,100.00,44436.35
30-May-2023,01-Jun-2023,PE,46400.00,-,-,-,4022.20,-,-,-,44436.35
30-May-2023,01-Jun-2023,PE,46500.00,2185.00,2228.10,2053.40,2063.95,94.00,3100.00,1975.00,44436.35
30-May-2023,01-Jun-2023,PE,46600.00,-,-,-,4194.15,-,-,-,44436.35
30-May-2023,01-Jun-2023,PE,46700.00,-,-,-,4281.00,-,-,-,44436.35
30-May-2023,01-Jun-2023,PE,46800.00,-,-,-,4368.30,-,-,-,44436.35
30-May-2023,01-Jun-2023,PE,47000.00,2653.65,2653.65,2653.65,2653.65,1.00,300.00,25.00,44436.35
30-May-2023,01-Jun-2023,PE,47500.00,2976.30,3067.05,2976.30,3041.20,4.00,250.00,25.00,44436.35
30-May-2023,01-Jun-2023,PE,48000.00,-,-,-,4023.35,-,100.00,-,44436.35
30-May-2023,01-Jun-2023,PE,48500.00,-,-,-,4558.35,-,175.00,-,44436.35
30-May-2023,01-Jun-2023,PE,49000.00,-,-,-,6391.65,-,-,-,44436.35
30-May-2023,01-Jun-2023,PE,49500.00,-,-,-,6870.40,-,-,-,44436.35
30-May-2023,01-Jun-2023,PE,50000.00,-,-,-,7353.30,-,-,-,44436.35
30-May-2023,01-Jun-2023,PE,50500.00,-,-,-,7839.55,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,36500.00,-,-,-,4.80,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,37000.00,-,-,-,8.55,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,37500.00,-,-,-,33.60,-,25.00,-,44436.35
30-May-2023,08-Jun-2023,PE,38000.00,4.05,5.00,3.60,3.85,393.00,7925.00,-3275.00,44436.35
30-May-2023,08-Jun-2023,PE,38500.00,-,-,-,3.40,-,7125.00,-,44436.35
30-May-2023,08-Jun-2023,PE,39000.00,5.00,8.00,3.80,4.60,1163.00,26525.00,425.00,44436.35
30-May-2023,08-Jun-2023,PE,39500.00,5.80,7.00,5.00,5.30,1999.00,64625.00,5725.00,44436.35
30-May-2023,08-Jun-2023,PE,40000.00,8.10,8.90,6.60,6.95,2535.00,97025.00,1475.00,44436.35
30-May-2023,08-Jun-2023,PE,40200.00,8.90,9.60,6.35,7.05,618.00,3650.00,925.00,44436.35
30-May-2023,08-Jun-2023,PE,40300.00,9.65,10.00,7.25,7.65,683.00,2675.00,850.00,44436.35
30-May-2023,08-Jun-2023,PE,40400.00,8.80,18.40,7.50,7.85,760.00,3600.00,1800.00,44436.35
30-May-2023,08-Jun-2023,PE,40500.00,10.50,10.90,7.20,8.10,3029.00,35075.00,12875.00,44436.35
30-May-2023,08-Jun-2023,PE,40600.00,10.85,10.85,8.10,8.55,80.00,1250.00,825.00,44436.35
30-May-2023,08-Jun-2023,PE,40700.00,11.85,11.90,9.15,11.75,7.00,550.00,25.00,44436.35
30-May-2023,08-Jun-2023,PE,40800.00,11.00,14.65,8.85,9.25,370.00,2825.00,2375.00,44436.35
30-May-2023,08-Jun-2023,PE,40900.00,12.40,17.90,9.15,9.65,604.00,2575.00,1400.00,44436.35
30-May-2023,08-Jun-2023,PE,41000.00,13.00,16.80,9.45,9.95,8534.00,102850.00,24825.00,44436.35
30-May-2023,08-Jun-2023,PE,41100.00,13.40,14.25,9.90,10.45,1110.00,750.00,-1950.00,44436.35
30-May-2023,08-Jun-2023,PE,41200.00,13.25,14.75,10.40,10.80,465.00,2700.00,-50.00,44436.35
30-May-2023,08-Jun-2023,PE,41300.00,14.55,15.55,10.05,11.10,978.00,6025.00,1500.00,44436.35
30-May-2023,08-Jun-2023,PE,41400.00,15.10,16.35,11.30,12.20,461.00,2225.00,-175.00,44436.35
30-May-2023,08-Jun-2023,PE,41500.00,11.75,18.25,11.35,11.85,9269.00,157700.00,16100.00,44436.35
30-May-2023,08-Jun-2023,PE,41600.00,18.55,18.65,12.30,13.10,1131.00,15850.00,5900.00,44436.35
30-May-2023,08-Jun-2023,PE,41700.00,20.05,20.65,13.70,14.15,1324.00,7475.00,6025.00,44436.35
30-May-2023,08-Jun-2023,PE,41800.00,20.25,21.60,14.70,15.25,1314.00,26550.00,975.00,44436.35
30-May-2023,08-Jun-2023,PE,41900.00,21.00,22.80,15.65,16.35,659.00,2500.00,2500.00,44436.35
30-May-2023,08-Jun-2023,PE,42000.00,29.00,29.00,16.60,17.50,14954.00,178950.00,45700.00,44436.35
30-May-2023,08-Jun-2023,PE,42100.00,27.95,28.00,18.35,19.25,1111.00,18150.00,3900.00,44436.35
30-May-2023,08-Jun-2023,PE,42200.00,31.25,31.25,19.80,20.70,2636.00,32775.00,4825.00,44436.35
30-May-2023,08-Jun-2023,PE,42300.00,34.65,34.65,21.45,23.25,2793.00,17350.00,13050.00,44436.35
30-May-2023,08-Jun-2023,PE,42400.00,37.20,37.20,24.00,25.30,3225.00,36000.00,16525.00,44436.35
30-May-2023,08-Jun-2023,PE,42500.00,41.15,49.60,25.00,27.60,21518.00,223700.00,-8475.00,44436.35
30-May-2023,08-Jun-2023,PE,42600.00,46.00,46.00,28.65,30.10,4970.00,38375.00,25300.00,44436.35
30-May-2023,08-Jun-2023,PE,42700.00,51.30,51.75,31.95,34.00,5482.00,36000.00,11550.00,44436.35
30-May-2023,08-Jun-2023,PE,42800.00,58.25,58.25,35.65,37.50,9470.00,72175.00,21000.00,44436.35
30-May-2023,08-Jun-2023,PE,42900.00,63.95,65.40,41.00,43.40,7907.00,76700.00,29125.00,44436.35
30-May-2023,08-Jun-2023,PE,43000.00,73.95,79.40,47.15,49.30,32386.00,299450.00,46575.00,44436.35
30-May-2023,08-Jun-2023,PE,43100.00,83.30,85.20,53.30,55.95,4432.00,58650.00,9775.00,44436.35
30-May-2023,08-Jun-2023,PE,43200.00,97.00,97.55,60.80,63.30,10599.00,79850.00,11625.00,44436.35
30-May-2023,08-Jun-2023,PE,43300.00,110.20,111.20,65.00,72.60,14641.00,100675.00,43725.00,44436.35
30-May-2023,08-Jun-2023,PE,43400.00,119.65,127.95,78.80,82.85,10406.00,122550.00,40850.00,44436.35
30-May-2023,08-Jun-2023,PE,43500.00,136.30,144.95,90.30,94.80,45007.00,377025.00,159200.00,44436.35
30-May-2023,08-Jun-2023,PE,43600.00,157.25,174.70,105.00,109.75,13117.00,81625.00,7150.00,44436.35
30-May-2023,08-Jun-2023,PE,43700.00,182.35,185.50,121.50,126.80,14669.00,96000.00,11750.00,44436.35
30-May-2023,08-Jun-2023,PE,43800.00,202.75,210.50,140.70,146.20,20020.00,152775.00,50275.00,44436.35
30-May-2023,08-Jun-2023,PE,43900.00,229.55,240.45,161.80,168.90,12959.00,111225.00,20975.00,44436.35
30-May-2023,08-Jun-2023,PE,44000.00,255.65,275.35,184.30,194.15,52253.00,412275.00,89900.00,44436.35
30-May-2023,08-Jun-2023,PE,44100.00,290.15,314.95,214.25,221.95,18080.00,90225.00,50150.00,44436.35
30-May-2023,08-Jun-2023,PE,44200.00,346.40,356.00,245.65,256.95,27885.00,141700.00,60825.00,44436.35
30-May-2023,08-Jun-2023,PE,44300.00,384.25,403.70,281.55,296.85,54563.00,242350.00,83750.00,44436.35
30-May-2023,08-Jun-2023,PE,44400.00,428.85,453.45,322.60,339.10,38025.00,188525.00,76950.00,44436.35
30-May-2023,08-Jun-2023,PE,44500.00,475.00,507.00,366.15,382.90,39389.00,305950.00,99725.00,44436.35
30-May-2023,08-Jun-2023,PE,44600.00,545.25,560.00,419.80,440.50,5715.00,28700.00,11150.00,44436.35
30-May-2023,08-Jun-2023,PE,44700.00,621.00,627.00,473.75,489.70,5016.00,24225.00,9075.00,44436.35
30-May-2023,08-Jun-2023,PE,44800.00,686.55,700.00,535.75,550.40,2424.00,16300.00,3200.00,44436.35
30-May-2023,08-Jun-2023,PE,44900.00,750.00,765.00,607.15,625.90,859.00,10800.00,3275.00,44436.35
30-May-2023,08-Jun-2023,PE,45000.00,821.05,850.90,652.00,694.30,3753.00,27275.00,9050.00,44436.35
30-May-2023,08-Jun-2023,PE,45100.00,833.00,910.85,750.00,770.30,110.00,2500.00,925.00,44436.35
30-May-2023,08-Jun-2023,PE,45200.00,990.85,996.20,842.65,862.50,51.00,1450.00,200.00,44436.35
30-May-2023,08-Jun-2023,PE,45300.00,982.00,1091.35,918.20,941.65,107.00,1400.00,400.00,44436.35
30-May-2023,08-Jun-2023,PE,45400.00,1070.00,1148.45,1008.25,1012.40,26.00,900.00,325.00,44436.35
30-May-2023,08-Jun-2023,PE,45500.00,1262.05,1278.00,1092.00,1102.50,593.00,13225.00,7025.00,44436.35
30-May-2023,08-Jun-2023,PE,45600.00,-,-,-,1917.85,-,50.00,-,44436.35
30-May-2023,08-Jun-2023,PE,45700.00,-,-,-,2315.60,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,45800.00,-,-,-,2386.85,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,45900.00,-,-,-,1578.80,-,75.00,-,44436.35
30-May-2023,08-Jun-2023,PE,46000.00,1640.00,1691.65,1575.55,1581.55,157.00,4275.00,3775.00,44436.35
30-May-2023,08-Jun-2023,PE,46100.00,-,-,-,2608.55,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,46200.00,1800.05,1873.70,1800.05,1873.70,2.00,-,-,44436.35
30-May-2023,08-Jun-2023,PE,46300.00,-,-,-,2758.35,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,46400.00,-,-,-,2835.30,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,46500.00,-,-,-,2528.05,-,50.00,-,44436.35
30-May-2023,08-Jun-2023,PE,46600.00,-,-,-,2991.85,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,46700.00,-,-,-,3071.35,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,46800.00,-,-,-,3151.65,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,47000.00,-,-,-,3314.60,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,47500.00,-,-,-,3734.50,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,48000.00,-,-,-,4170.15,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,48500.00,-,-,-,4619.05,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,49000.00,-,-,-,5078.75,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,49500.00,-,-,-,5547.30,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,50000.00,-,-,-,6022.85,-,-,-,44436.35
30-May-2023,08-Jun-2023,PE,50500.00,-,-,-,6503.80,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,37500.00,-,-,-,17.90,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,38000.00,-,-,-,29.40,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,38500.00,-,-,-,8.50,-,1225.00,-,44436.35
30-May-2023,15-Jun-2023,PE,39000.00,8.00,9.00,8.00,9.00,2.00,375.00,25.00,44436.35
30-May-2023,15-Jun-2023,PE,39500.00,14.90,14.90,14.90,14.90,1.00,975.00,25.00,44436.35
30-May-2023,15-Jun-2023,PE,40000.00,15.80,16.00,11.00,13.00,227.00,11150.00,-375.00,44436.35
30-May-2023,15-Jun-2023,PE,40500.00,20.40,20.40,17.90,18.45,7.00,600.00,175.00,44436.35
30-May-2023,15-Jun-2023,PE,41000.00,23.95,26.00,17.00,18.50,165.00,3300.00,3300.00,44436.35
30-May-2023,15-Jun-2023,PE,41100.00,25.55,25.55,18.65,18.65,17.00,375.00,350.00,44436.35
30-May-2023,15-Jun-2023,PE,41200.00,33.50,33.50,18.55,21.15,69.00,1575.00,1225.00,44436.35
30-May-2023,15-Jun-2023,PE,41300.00,-,-,-,370.95,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,41400.00,-,-,-,393.55,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,41500.00,30.00,33.80,22.20,25.85,139.00,11850.00,-275.00,44436.35
30-May-2023,15-Jun-2023,PE,41600.00,-,-,-,441.80,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,41700.00,-,-,-,469.00,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,41800.00,-,-,-,424.45,-,50.00,-,44436.35
30-May-2023,15-Jun-2023,PE,41900.00,-,-,-,521.55,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42000.00,52.65,52.65,35.85,37.25,1505.00,23500.00,8750.00,44436.35
30-May-2023,15-Jun-2023,PE,42100.00,-,-,-,580.60,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42200.00,-,-,-,611.80,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42300.00,-,-,-,644.20,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42400.00,-,-,-,677.75,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42500.00,-,-,-,712.45,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42600.00,-,-,-,748.40,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42700.00,-,-,-,785.50,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42800.00,-,-,-,823.85,-,-,-,44436.35
30-May-2023,15-Jun-2023,PE,42900.00,105.00,119.95,88.55,99.80,70.00,4125.00,675.00,44436.35
30-May-2023,15-Jun-2023,PE,43000.00,134.05,139.95,97.95,102.10,2048.00,36225.00,20250.00,44436.35
30-May-2023,15-Jun-2023,PE,43100.00,134.30,147.50,112.95,116.30,243.00,2825.00,575.00,44436.35
30-May-2023,15-Jun-2023,PE,43200.00,168.20,170.00,123.05,129.50,159.00,3550.00,300.00,44436.35
30-May-2023,15-Jun-2023,PE,43300.00,184.35,188.10,137.95,143.35,209.00,2475.00,500.00,44436.35
30-May-2023,15-Jun-2023,PE,43400.00,186.30,207.30,152.85,157.15,284.00,18675.00,575.00,44436.35
30-May-2023,15-Jun-2023,PE,43500.00,225.45,230.00,170.05,178.90,1597.00,28300.00,5650.00,44436.35
30-May-2023,15-Jun-2023,PE,43600.00,244.15,254.95,191.25,201.15,222.00,11225.00,775.00,44436.35
30-May-2023,15-Jun-2023,PE,43700.00,278.55,280.40,211.80,222.80,208.00,4625.00,175.00,44436.35
30-May-2023,15-Jun-2023,PE,43800.00,309.25,312.60,238.20,242.30,421.00,8675.00,2150.00,44436.35
30-May-2023,15-Jun-2023,PE,43900.00,346.95,347.00,265.30,273.40,475.00,5025.00,575.00,44436.35
30-May-2023,15-Jun-2023,PE,44000.00,369.50,381.00,290.05,299.00,2431.00,62300.00,15025.00,44436.35
