Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,No. of contracts  ,Open Int  ,Change in OI  ,Underlying Value  
25-May-2023,25-May-2023,CE,36500.00,7080.00,7120.00,7009.95,7060.00,267.00,2900.00,-4200.00,43681.40
25-May-2023,25-May-2023,CE,36900.00,-,-,-,4336.30,-,-,-,43681.40
25-May-2023,25-May-2023,CE,37000.00,6590.65,6747.65,6410.00,6693.90,152.00,4975.00,-1175.00,43681.40
25-May-2023,25-May-2023,CE,37100.00,-,-,-,4186.85,-,-,-,43681.40
25-May-2023,25-May-2023,CE,37200.00,-,-,-,4113.10,-,-,-,43681.40
25-May-2023,25-May-2023,CE,37300.00,-,-,-,4041.45,-,-,-,43681.40
25-May-2023,25-May-2023,CE,37400.00,-,-,-,3968.95,-,-,-,43681.40
25-May-2023,25-May-2023,CE,37500.00,6072.80,6200.00,5964.40,6200.00,47.00,900.00,-900.00,43681.40
25-May-2023,25-May-2023,CE,37600.00,-,-,-,6338.30,-,50.00,-,43681.40
25-May-2023,25-May-2023,CE,37700.00,-,-,-,6378.25,-,-,-,43681.40
25-May-2023,25-May-2023,CE,37800.00,-,-,-,3684.40,-,-,-,43681.40
25-May-2023,25-May-2023,CE,37900.00,-,-,-,3615.55,-,-,-,43681.40
25-May-2023,25-May-2023,CE,38000.00,5660.10,5724.55,5416.95,5690.45,425.00,15275.00,-2150.00,43681.40
25-May-2023,25-May-2023,CE,38100.00,-,-,-,3480.10,-,-,-,43681.40
25-May-2023,25-May-2023,CE,38200.00,-,-,-,5852.15,-,25.00,-,43681.40
25-May-2023,25-May-2023,CE,38300.00,-,-,-,5698.00,-,25.00,-,43681.40
25-May-2023,25-May-2023,CE,38400.00,-,-,-,5512.25,-,25.00,-,43681.40
25-May-2023,25-May-2023,CE,38500.00,5188.80,5192.15,4933.20,5165.00,84.00,2800.00,-700.00,43681.40
25-May-2023,25-May-2023,CE,38600.00,-,-,-,5316.80,-,50.00,-,43681.40
25-May-2023,25-May-2023,CE,38700.00,-,-,-,5209.25,-,200.00,-,43681.40
25-May-2023,25-May-2023,CE,38800.00,4750.00,4750.00,4720.00,4720.00,5.00,600.00,-,43681.40
25-May-2023,25-May-2023,CE,38900.00,-,-,-,5000.00,-,725.00,-,43681.40
25-May-2023,25-May-2023,CE,39000.00,4663.00,4721.55,4400.00,4699.55,696.00,16275.00,-2625.00,43681.40
25-May-2023,25-May-2023,CE,39100.00,-,-,-,4785.00,-,200.00,-,43681.40
25-May-2023,25-May-2023,CE,39200.00,4400.00,4477.80,4341.50,4341.50,5.00,425.00,-,43681.40
25-May-2023,25-May-2023,CE,39300.00,-,-,-,4756.95,-,500.00,-,43681.40
25-May-2023,25-May-2023,CE,39400.00,4100.00,4300.00,4050.00,4294.20,20.00,725.00,-225.00,43681.40
25-May-2023,25-May-2023,CE,39500.00,4150.00,4218.10,3900.00,4187.25,266.00,6800.00,-1000.00,43681.40
25-May-2023,25-May-2023,CE,39600.00,4100.00,4100.00,4100.00,4100.00,5.00,525.00,-,43681.40
25-May-2023,25-May-2023,CE,39700.00,3870.00,4060.70,3870.00,3992.45,3.00,250.00,-25.00,43681.40
25-May-2023,25-May-2023,CE,39800.00,3704.10,3704.10,3662.00,3662.00,2.00,225.00,-25.00,43681.40
25-May-2023,25-May-2023,CE,39900.00,3905.85,3905.85,3560.00,3741.65,12.00,900.00,-250.00,43681.40
25-May-2023,25-May-2023,CE,40000.00,3656.40,3750.00,3395.00,3697.00,1874.00,25700.00,-26000.00,43681.40
25-May-2023,25-May-2023,CE,40100.00,3366.10,3495.85,3366.10,3463.50,4.00,700.00,-25.00,43681.40
25-May-2023,25-May-2023,CE,40200.00,3400.00,3400.00,3300.00,3300.00,15.00,650.00,-375.00,43681.40
25-May-2023,25-May-2023,CE,40300.00,3347.50,3441.75,3167.65,3441.75,4.00,825.00,-25.00,43681.40
25-May-2023,25-May-2023,CE,40400.00,3131.00,3131.00,3131.00,3131.00,1.00,625.00,-25.00,43681.40
25-May-2023,25-May-2023,CE,40500.00,3180.40,3256.10,2900.00,3188.20,903.00,12725.00,-11075.00,43681.40
25-May-2023,25-May-2023,CE,40600.00,2970.00,3142.15,2820.00,3142.15,54.00,550.00,-850.00,43681.40
25-May-2023,25-May-2023,CE,40700.00,2960.05,3008.40,2741.85,3000.15,56.00,3075.00,-425.00,43681.40
25-May-2023,25-May-2023,CE,40800.00,2825.75,2960.00,2610.00,2932.25,57.00,2600.00,-75.00,43681.40
25-May-2023,25-May-2023,CE,40900.00,2731.00,2764.50,2515.00,2764.50,8.00,1525.00,-125.00,43681.40
25-May-2023,25-May-2023,CE,41000.00,2678.05,2740.95,2400.00,2693.55,1627.00,37650.00,-13975.00,43681.40
25-May-2023,25-May-2023,CE,41100.00,2469.95,2600.00,2301.00,2600.00,79.00,1325.00,-800.00,43681.40
25-May-2023,25-May-2023,CE,41200.00,2389.75,2510.00,2200.00,2502.60,75.00,1300.00,-1425.00,43681.40
25-May-2023,25-May-2023,CE,41300.00,2388.60,2393.10,2109.65,2393.10,36.00,3900.00,-300.00,43681.40
25-May-2023,25-May-2023,CE,41400.00,2175.00,2284.20,2016.00,2257.60,63.00,3025.00,-1300.00,43681.40
25-May-2023,25-May-2023,CE,41500.00,2167.30,2248.20,1895.05,2191.45,2250.00,46050.00,-11325.00,43681.40
25-May-2023,25-May-2023,CE,41600.00,2085.30,2099.90,1813.60,2084.20,56.00,3200.00,-500.00,43681.40
25-May-2023,25-May-2023,CE,41700.00,1954.95,2012.80,1712.40,1987.75,74.00,1500.00,-1225.00,43681.40
25-May-2023,25-May-2023,CE,41800.00,1855.15,1945.80,1608.05,1891.00,334.00,4400.00,-3375.00,43681.40
25-May-2023,25-May-2023,CE,41900.00,1755.25,1846.90,1500.00,1790.55,469.00,9300.00,-4000.00,43681.40
25-May-2023,25-May-2023,CE,42000.00,1665.20,1747.35,1391.45,1690.25,6944.00,160550.00,-46575.00,43681.40
25-May-2023,25-May-2023,CE,42100.00,1556.45,1647.10,1300.00,1591.40,386.00,3925.00,-900.00,43681.40
25-May-2023,25-May-2023,CE,42200.00,1458.95,1545.80,1199.00,1491.70,859.00,9325.00,-10075.00,43681.40
25-May-2023,25-May-2023,CE,42300.00,1365.65,1446.15,1097.80,1391.60,827.00,7825.00,-2450.00,43681.40
25-May-2023,25-May-2023,CE,42400.00,1258.80,1346.60,1000.00,1292.10,1116.00,9200.00,-3650.00,43681.40
25-May-2023,25-May-2023,CE,42500.00,1163.40,1248.05,892.65,1189.10,10323.00,79975.00,-38750.00,43681.40
25-May-2023,25-May-2023,CE,42600.00,1047.40,1145.75,794.85,1089.25,1963.00,8325.00,-7025.00,43681.40
25-May-2023,25-May-2023,CE,42700.00,957.50,1046.20,694.20,989.05,3925.00,22325.00,-3425.00,43681.40
25-May-2023,25-May-2023,CE,42800.00,902.70,945.80,592.20,891.35,11725.00,31250.00,850.00,43681.40
25-May-2023,25-May-2023,CE,42900.00,766.40,846.00,492.00,787.75,29708.00,42975.00,18775.00,43681.40
25-May-2023,25-May-2023,CE,43000.00,730.00,749.00,394.25,695.65,331988.00,430150.00,-62925.00,43681.40
25-May-2023,25-May-2023,CE,43100.00,608.75,650.00,297.05,591.95,281701.00,81800.00,53050.00,43681.40
25-May-2023,25-May-2023,CE,43200.00,469.90,550.00,204.30,492.60,926905.00,130400.00,49575.00,43681.40
25-May-2023,25-May-2023,CE,43300.00,385.85,451.05,122.95,393.20,2734825.00,261775.00,110725.00,43681.40
25-May-2023,25-May-2023,CE,43400.00,305.10,352.25,62.65,293.25,6979139.00,312450.00,7275.00,43681.40
25-May-2023,25-May-2023,CE,43500.00,272.00,272.05,27.60,194.00,18408122.00,2093775.00,-223700.00,43681.40
25-May-2023,25-May-2023,CE,43600.00,182.55,190.00,11.60,94.40,22020134.00,2236025.00,1185650.00,43681.40
25-May-2023,25-May-2023,CE,43700.00,98.00,118.50,0.05,14.20,26051129.00,6019800.00,3747575.00,43681.40
25-May-2023,25-May-2023,CE,43800.00,58.85,74.55,0.05,2.60,14001757.00,4906375.00,921450.00,43681.40
25-May-2023,25-May-2023,CE,43900.00,38.10,45.00,0.05,0.80,7309091.00,2637275.00,-1958000.00,43681.40
25-May-2023,25-May-2023,CE,44000.00,37.20,37.20,0.05,0.45,6901699.00,4629300.00,-3279100.00,43681.40
25-May-2023,25-May-2023,CE,44100.00,19.90,19.90,0.05,0.30,3377692.00,1878475.00,-1766650.00,43681.40
25-May-2023,25-May-2023,CE,44200.00,13.75,13.75,0.05,0.25,3107532.00,2130475.00,-1182925.00,43681.40
25-May-2023,25-May-2023,CE,44300.00,5.90,7.95,0.05,0.20,1935708.00,1350125.00,-1571725.00,43681.40
25-May-2023,25-May-2023,CE,44400.00,5.95,5.95,0.05,0.25,1359406.00,936475.00,-1161150.00,43681.40
25-May-2023,25-May-2023,CE,44500.00,4.25,5.15,0.05,0.25,2964527.00,3295050.00,-1011675.00,43681.40
25-May-2023,25-May-2023,CE,44600.00,4.20,4.85,0.05,0.20,946611.00,821925.00,-756150.00,43681.40
25-May-2023,25-May-2023,CE,44700.00,2.50,4.90,0.05,0.20,885238.00,1074725.00,-349250.00,43681.40
25-May-2023,25-May-2023,CE,44800.00,3.80,4.55,0.05,0.20,731564.00,768375.00,-579875.00,43681.40
25-May-2023,25-May-2023,CE,44900.00,3.35,4.40,0.05,0.15,510135.00,339175.00,-322100.00,43681.40
25-May-2023,25-May-2023,CE,45000.00,2.70,4.25,0.05,0.15,2167662.00,2817775.00,-2744850.00,43681.40
25-May-2023,25-May-2023,CE,45100.00,2.45,4.15,0.05,0.15,380378.00,326225.00,-240775.00,43681.40
25-May-2023,25-May-2023,CE,45200.00,2.65,4.15,0.05,0.15,420313.00,649075.00,-337850.00,43681.40
25-May-2023,25-May-2023,CE,45300.00,3.20,4.00,0.05,0.15,376534.00,523375.00,-192475.00,43681.40
25-May-2023,25-May-2023,CE,45400.00,3.55,3.85,0.05,0.15,368639.00,268750.00,-131300.00,43681.40
25-May-2023,25-May-2023,CE,45500.00,2.10,3.75,0.05,0.10,1295242.00,1974900.00,-750975.00,43681.40
25-May-2023,25-May-2023,CE,45600.00,2.35,3.85,0.05,0.15,352060.00,279400.00,41650.00,43681.40
25-May-2023,25-May-2023,CE,45700.00,2.60,3.60,0.05,0.15,279418.00,268200.00,-40600.00,43681.40
25-May-2023,25-May-2023,CE,45800.00,2.80,5.50,0.05,0.30,336866.00,165025.00,-44900.00,43681.40
25-May-2023,25-May-2023,CE,45900.00,2.90,3.35,0.05,0.05,272697.00,283150.00,151950.00,43681.40
25-May-2023,25-May-2023,CE,46000.00,2.50,3.25,0.05,0.05,1212118.00,3055750.00,309275.00,43681.40
25-May-2023,25-May-2023,CE,46100.00,2.45,3.05,0.05,0.05,290087.00,604375.00,465625.00,43681.40
25-May-2023,25-May-2023,CE,46200.00,2.50,3.00,0.05,0.05,213128.00,389000.00,236325.00,43681.40
25-May-2023,25-May-2023,CE,46300.00,1.80,2.85,0.05,0.05,224402.00,744900.00,557875.00,43681.40
25-May-2023,25-May-2023,CE,46400.00,2.15,2.90,0.05,0.05,206777.00,1068600.00,954125.00,43681.40
25-May-2023,25-May-2023,CE,46500.00,1.70,3.20,0.10,0.20,525087.00,3020475.00,-528675.00,43681.40
25-May-2023,25-May-2023,CE,46600.00,2.35,3.05,0.05,0.15,41548.00,63875.00,-4700.00,43681.40
25-May-2023,25-May-2023,CE,47000.00,1.80,2.80,0.05,0.10,306542.00,985825.00,-822850.00,43681.40
25-May-2023,25-May-2023,CE,47500.00,1.00,2.40,0.05,0.15,102512.00,410750.00,-128250.00,43681.40
25-May-2023,25-May-2023,CE,48000.00,1.55,2.10,0.05,0.15,142912.00,652550.00,-86450.00,43681.40
25-May-2023,25-May-2023,CE,48500.00,1.30,1.90,0.05,0.20,49509.00,191725.00,-80000.00,43681.40
25-May-2023,25-May-2023,CE,49000.00,1.25,1.70,0.05,0.10,79865.00,166500.00,-91375.00,43681.40
25-May-2023,25-May-2023,CE,49500.00,1.10,1.60,0.05,0.20,77689.00,286800.00,-137375.00,43681.40
25-May-2023,25-May-2023,CE,50000.00,0.90,1.45,0.05,0.05,284405.00,735500.00,-491300.00,43681.40
25-May-2023,01-Jun-2023,CE,36000.00,-,-,-,6587.95,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,36500.00,-,-,-,6104.80,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,37000.00,-,-,-,5627.55,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,37500.00,-,-,-,5158.15,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,38000.00,5510.40,5640.00,5510.40,5640.00,3.00,75.00,75.00,43681.40
25-May-2023,01-Jun-2023,CE,38500.00,-,-,-,4251.85,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,39000.00,4630.00,4630.00,4625.00,4625.00,4.00,100.00,100.00,43681.40
25-May-2023,01-Jun-2023,CE,39500.00,4170.00,4180.00,4092.10,4159.80,36.00,900.00,875.00,43681.40
25-May-2023,01-Jun-2023,CE,39600.00,-,-,-,3325.95,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,39700.00,-,-,-,4315.80,-,150.00,-,43681.40
25-May-2023,01-Jun-2023,CE,39800.00,-,-,-,4201.45,-,175.00,-,43681.40
25-May-2023,01-Jun-2023,CE,39900.00,3640.00,3640.00,3560.00,3560.00,8.00,250.00,175.00,43681.40
25-May-2023,01-Jun-2023,CE,40000.00,3659.00,3683.35,3410.00,3669.20,166.00,5150.00,3900.00,43681.40
25-May-2023,01-Jun-2023,CE,40100.00,-,-,-,2937.10,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,40200.00,3355.00,3360.00,3340.00,3340.00,8.00,200.00,200.00,43681.40
25-May-2023,01-Jun-2023,CE,40300.00,-,-,-,3749.10,-,25.00,-,43681.40
25-May-2023,01-Jun-2023,CE,40400.00,-,-,-,2716.30,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,40500.00,3100.00,3179.20,2838.30,3174.80,65.00,3025.00,1625.00,43681.40
25-May-2023,01-Jun-2023,CE,40600.00,2870.00,2870.00,2820.00,2820.00,4.00,100.00,100.00,43681.40
25-May-2023,01-Jun-2023,CE,40700.00,3000.00,3000.00,3000.00,3000.00,1.00,75.00,25.00,43681.40
25-May-2023,01-Jun-2023,CE,40800.00,2508.80,2508.80,2508.80,2508.80,1.00,75.00,25.00,43681.40
25-May-2023,01-Jun-2023,CE,40900.00,-,-,-,2364.25,-,-,-,43681.40
25-May-2023,01-Jun-2023,CE,41000.00,2620.00,2685.00,2410.00,2675.10,354.00,6375.00,3850.00,43681.40
25-May-2023,01-Jun-2023,CE,41100.00,2460.00,2460.00,2390.00,2390.00,10.00,250.00,250.00,43681.40
25-May-2023,01-Jun-2023,CE,41200.00,2380.00,2380.00,2208.55,2352.00,13.00,375.00,225.00,43681.40
25-May-2023,01-Jun-2023,CE,41300.00,2150.00,2150.00,2150.00,2150.00,1.00,25.00,-,43681.40
25-May-2023,01-Jun-2023,CE,41400.00,2150.00,2150.00,2150.00,2150.00,1.00,50.00,-,43681.40
25-May-2023,01-Jun-2023,CE,41500.00,2107.65,2196.80,1935.00,2187.80,340.00,21225.00,6350.00,43681.40
25-May-2023,01-Jun-2023,CE,41600.00,-,-,-,2351.70,-,50.00,-,43681.40
25-May-2023,01-Jun-2023,CE,41700.00,2029.80,2029.80,1692.70,1980.55,27.00,775.00,625.00,43681.40
25-May-2023,01-Jun-2023,CE,41800.00,1799.60,1897.60,1659.20,1895.25,200.00,5425.00,3150.00,43681.40
25-May-2023,01-Jun-2023,CE,41900.00,1781.25,1798.80,1592.90,1786.50,262.00,5625.00,5525.00,43681.40
25-May-2023,01-Jun-2023,CE,42000.00,1703.05,1737.05,1437.90,1688.90,1536.00,31900.00,16600.00,43681.40
25-May-2023,01-Jun-2023,CE,42100.00,1663.75,1663.75,1351.30,1596.55,77.00,1950.00,1700.00,43681.40
25-May-2023,01-Jun-2023,CE,42200.00,1520.05,1536.55,1266.90,1497.00,414.00,5350.00,2025.00,43681.40
25-May-2023,01-Jun-2023,CE,42300.00,1309.00,1415.00,1173.85,1405.40,43.00,1575.00,900.00,43681.40
25-May-2023,01-Jun-2023,CE,42400.00,1237.00,1319.80,1078.30,1316.65,49.00,1550.00,325.00,43681.40
25-May-2023,01-Jun-2023,CE,42500.00,1250.00,1276.50,978.20,1213.70,4315.00,60900.00,34275.00,43681.40
25-May-2023,01-Jun-2023,CE,42600.00,1175.50,1175.50,894.70,1129.40,328.00,4025.00,1325.00,43681.40
25-May-2023,01-Jun-2023,CE,42700.00,1062.40,1095.85,811.40,1027.80,845.00,5275.00,3350.00,43681.40
25-May-2023,01-Jun-2023,CE,42800.00,970.85,1013.70,736.00,945.15,1747.00,21400.00,13350.00,43681.40
25-May-2023,01-Jun-2023,CE,42900.00,900.00,927.05,656.30,853.40,1343.00,6175.00,2775.00,43681.40
25-May-2023,01-Jun-2023,CE,43000.00,837.10,845.00,581.00,766.75,48415.00,208525.00,136500.00,43681.40
25-May-2023,01-Jun-2023,CE,43100.00,741.50,761.05,510.15,689.05,10286.00,31925.00,24675.00,43681.40
25-May-2023,01-Jun-2023,CE,43200.00,661.40,687.10,449.00,610.55,30724.00,53875.00,40675.00,43681.40
25-May-2023,01-Jun-2023,CE,43300.00,580.00,613.85,389.00,536.10,56223.00,138075.00,117675.00,43681.40
25-May-2023,01-Jun-2023,CE,43400.00,550.00,550.00,334.00,467.95,164176.00,160575.00,135075.00,43681.40
25-May-2023,01-Jun-2023,CE,43500.00,440.05,479.50,282.60,403.40,577608.00,1097225.00,881850.00,43681.40
25-May-2023,01-Jun-2023,CE,43600.00,391.65,419.50,239.40,345.60,408087.00,726200.00,603775.00,43681.40
25-May-2023,01-Jun-2023,CE,43700.00,351.95,361.75,200.00,292.20,350110.00,1007975.00,742650.00,43681.40
25-May-2023,01-Jun-2023,CE,43800.00,313.20,313.20,165.35,244.55,280329.00,1084550.00,595025.00,43681.40
25-May-2023,01-Jun-2023,CE,43900.00,250.05,262.00,134.95,201.80,170188.00,604700.00,186125.00,43681.40
25-May-2023,01-Jun-2023,CE,44000.00,214.95,221.20,108.85,163.15,454915.00,1682900.00,461475.00,43681.40
25-May-2023,01-Jun-2023,CE,44100.00,188.45,189.60,87.10,131.60,142937.00,424700.00,145175.00,43681.40
25-May-2023,01-Jun-2023,CE,44200.00,156.10,164.05,69.00,104.00,207618.00,1122075.00,864350.00,43681.40
25-May-2023,01-Jun-2023,CE,44300.00,125.00,125.00,56.00,82.55,130035.00,392300.00,211150.00,43681.40
25-May-2023,01-Jun-2023,CE,44400.00,100.00,100.00,44.70,64.80,101628.00,315475.00,87700.00,43681.40
25-May-2023,01-Jun-2023,CE,44500.00,74.95,78.50,36.60,51.35,269099.00,1305800.00,550275.00,43681.40
25-May-2023,01-Jun-2023,CE,44600.00,57.75,65.50,29.35,39.60,104193.00,328500.00,96500.00,43681.40
25-May-2023,01-Jun-2023,CE,44700.00,46.70,55.00,24.05,31.05,91688.00,385775.00,140950.00,43681.40
25-May-2023,01-Jun-2023,CE,44800.00,42.50,44.60,19.95,24.30,112095.00,590450.00,285650.00,43681.40
25-May-2023,01-Jun-2023,CE,44900.00,34.00,41.10,16.95,19.60,55381.00,216400.00,89000.00,43681.40
25-May-2023,01-Jun-2023,CE,45000.00,24.90,29.90,14.70,15.75,241693.00,1124975.00,642600.00,43681.40
25-May-2023,01-Jun-2023,CE,45100.00,22.05,26.40,11.95,12.90,39695.00,213425.00,134400.00,43681.40
25-May-2023,01-Jun-2023,CE,45200.00,20.00,20.65,7.70,10.95,53153.00,187975.00,68900.00,43681.40
25-May-2023,01-Jun-2023,CE,45300.00,17.05,17.45,8.75,9.65,36518.00,185525.00,108475.00,43681.40
25-May-2023,01-Jun-2023,CE,45400.00,13.95,15.70,7.10,8.65,33382.00,106125.00,66700.00,43681.40
25-May-2023,01-Jun-2023,CE,45500.00,14.65,14.65,7.30,7.95,151824.00,799675.00,449575.00,43681.40
25-May-2023,01-Jun-2023,CE,45600.00,12.20,13.10,6.80,7.35,35402.00,145300.00,85975.00,43681.40
25-May-2023,01-Jun-2023,CE,45700.00,19.70,19.70,6.15,6.65,21781.00,74275.00,74275.00,43681.40
25-May-2023,01-Jun-2023,CE,45800.00,9.55,11.30,5.85,6.40,21157.00,110150.00,85850.00,43681.40
25-May-2023,01-Jun-2023,CE,45900.00,22.00,23.80,5.90,6.40,12018.00,40200.00,29975.00,43681.40
25-May-2023,01-Jun-2023,CE,46000.00,9.15,10.50,5.70,6.25,139157.00,1002350.00,669300.00,43681.40
25-May-2023,01-Jun-2023,CE,46100.00,7.95,10.05,5.65,6.15,8618.00,42125.00,38300.00,43681.40
25-May-2023,01-Jun-2023,CE,46200.00,10.10,10.15,5.60,6.10,12336.00,60650.00,60650.00,43681.40
25-May-2023,01-Jun-2023,CE,46300.00,8.45,9.70,5.35,5.90,7509.00,36975.00,36975.00,43681.40
25-May-2023,01-Jun-2023,CE,46400.00,7.45,9.85,5.10,5.70,10199.00,53375.00,53375.00,43681.40
25-May-2023,01-Jun-2023,CE,46500.00,6.65,9.70,4.70,5.35,84287.00,535950.00,346075.00,43681.40
25-May-2023,01-Jun-2023,CE,46600.00,6.75,9.35,4.95,5.50,10950.00,52025.00,44950.00,43681.40
25-May-2023,01-Jun-2023,CE,47000.00,6.30,9.15,4.45,5.00,84679.00,507000.00,442825.00,43681.40
25-May-2023,01-Jun-2023,CE,47500.00,6.30,8.70,4.15,4.65,48565.00,262950.00,245625.00,43681.40
25-May-2023,01-Jun-2023,CE,48000.00,5.90,7.25,3.80,4.05,41318.00,285875.00,203475.00,43681.40
25-May-2023,01-Jun-2023,CE,48500.00,4.40,7.15,3.10,3.65,13968.00,93500.00,73575.00,43681.40
25-May-2023,01-Jun-2023,CE,49000.00,4.95,6.10,3.20,3.40,16642.00,114800.00,92500.00,43681.40
25-May-2023,01-Jun-2023,CE,49500.00,4.00,5.00,3.00,3.25,5582.00,62175.00,52100.00,43681.40
25-May-2023,01-Jun-2023,CE,50000.00,4.15,4.15,2.70,3.20,28869.00,438925.00,413675.00,43681.40
25-May-2023,08-Jun-2023,CE,36500.00,-,-,-,7442.40,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,37000.00,-,-,-,6949.60,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,37500.00,-,-,-,6459.25,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,38000.00,-,-,-,5972.45,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,38500.00,-,-,-,5490.85,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,39000.00,-,-,-,5016.35,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,39500.00,-,-,-,4551.30,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40000.00,3558.75,3605.50,3558.75,3605.50,4.00,100.00,100.00,43681.40
25-May-2023,08-Jun-2023,CE,40200.00,-,-,-,3921.45,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40300.00,-,-,-,3833.85,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40400.00,-,-,-,3747.00,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40500.00,-,-,-,3660.85,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40600.00,-,-,-,3575.40,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40700.00,-,-,-,3490.75,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40800.00,-,-,-,3406.85,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,40900.00,-,-,-,3323.75,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41000.00,2501.00,2525.00,2450.00,2511.40,40.00,1000.00,1000.00,43681.40
25-May-2023,08-Jun-2023,CE,41100.00,-,-,-,3160.10,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41200.00,-,-,-,3079.60,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41300.00,-,-,-,3000.00,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41400.00,-,-,-,2921.35,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41500.00,2027.95,2051.00,2027.95,2051.00,9.00,225.00,225.00,43681.40
25-May-2023,08-Jun-2023,CE,41600.00,-,-,-,2766.90,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41700.00,-,-,-,2691.15,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41800.00,-,-,-,2616.40,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,41900.00,-,-,-,2544.25,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,42000.00,1805.95,1806.00,1545.95,1750.25,448.00,9875.00,8750.00,43681.40
25-May-2023,08-Jun-2023,CE,42100.00,-,-,-,2398.10,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,42200.00,-,-,-,2327.65,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,42300.00,-,-,-,2258.35,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,42400.00,1286.70,1286.70,1286.70,1286.70,1.00,25.00,25.00,43681.40
25-May-2023,08-Jun-2023,CE,42500.00,1273.05,1330.00,1104.15,1305.20,231.00,3500.00,2000.00,43681.40
25-May-2023,08-Jun-2023,CE,42600.00,-,-,-,2057.35,-,-,-,43681.40
25-May-2023,08-Jun-2023,CE,42700.00,960.70,1026.10,947.00,1026.10,14.00,175.00,175.00,43681.40
25-May-2023,08-Jun-2023,CE,42800.00,880.60,1041.00,880.00,1041.00,9.00,50.00,50.00,43681.40
25-May-2023,08-Jun-2023,CE,42900.00,1019.30,1019.30,816.00,965.65,36.00,350.00,200.00,43681.40
25-May-2023,08-Jun-2023,CE,43000.00,949.95,962.00,730.00,894.35,3059.00,34775.00,27025.00,43681.40
25-May-2023,08-Jun-2023,CE,43100.00,840.80,840.85,676.30,821.95,66.00,725.00,675.00,43681.40
25-May-2023,08-Jun-2023,CE,43200.00,750.00,798.55,604.65,749.65,846.00,12500.00,8875.00,43681.40
25-May-2023,08-Jun-2023,CE,43300.00,710.00,794.15,548.40,678.95,1171.00,5725.00,4600.00,43681.40
25-May-2023,08-Jun-2023,CE,43400.00,675.05,686.00,492.15,620.10,2729.00,28975.00,6500.00,43681.40
25-May-2023,08-Jun-2023,CE,43500.00,600.00,623.40,437.75,555.25,16995.00,104500.00,76050.00,43681.40
25-May-2023,08-Jun-2023,CE,43600.00,554.65,570.00,391.20,499.60,10347.00,35800.00,27200.00,43681.40
25-May-2023,08-Jun-2023,CE,43700.00,500.00,510.00,346.30,445.65,7181.00,50600.00,34025.00,43681.40
25-May-2023,08-Jun-2023,CE,43800.00,447.75,455.50,302.70,395.85,4848.00,46375.00,13950.00,43681.40
25-May-2023,08-Jun-2023,CE,43900.00,386.45,403.95,266.55,347.55,2140.00,29950.00,5825.00,43681.40
25-May-2023,08-Jun-2023,CE,44000.00,330.05,357.75,229.05,302.35,14122.00,131350.00,34675.00,43681.40
25-May-2023,08-Jun-2023,CE,44100.00,303.30,314.05,198.75,261.50,1570.00,14725.00,2350.00,43681.40
25-May-2023,08-Jun-2023,CE,44200.00,267.60,271.60,169.70,227.25,4158.00,29400.00,9475.00,43681.40
25-May-2023,08-Jun-2023,CE,44300.00,214.10,234.30,147.00,192.70,2515.00,15000.00,7375.00,43681.40
25-May-2023,08-Jun-2023,CE,44400.00,196.00,212.75,120.85,161.80,2471.00,25925.00,19400.00,43681.40
25-May-2023,08-Jun-2023,CE,44500.00,175.00,175.00,103.05,135.60,17893.00,161050.00,87850.00,43681.40
